age,gender,education,occupation,location,workHours,experience,salary
47,Female,MBA,Data Scientist,Chennai,48,25,79.7
40,Male,B.E,Cloud Architect,Chennai,37,18,66.5
33,Male,B.E,Backend Developer,Bengaluru,44,11,38.8
28,Female,MCA,Product Manager,Bengaluru,35,6,20.1
32,Male,BCA,Engineering Manager,Bengaluru,54,10,50.5
49,Male,PhD,QA Engineer,Chennai,52,27,73.7
32,Male,BCA,Security Engineer,Gurugram,40,10,38.1
39,Male,PhD,QA Engineer,Bengaluru,51,17,63.2
44,Male,B.Tech,Software Engineer,Gurugram,36,22,56.9
31,Female,M.Tech,DevOps Engineer,Chennai,41,9,26
49,Male,M.Tech,Data Scientist,Gurugram,48,27,73.2
42,Male,BCA,QA Engineer,Bengaluru,44,20,61.5
33,Male,PhD,Frontend Developer,Chennai,51,11,36.2
48,Female,BCA,DevOps Engineer,Bengaluru,41,26,62.2
34,Male,MBA,QA Engineer,Mumbai,39,12,46.4
24,Male,B.Tech,Product Manager,Pune,39,2,8.5
44,Female,B.E,Product Manager,Pune,52,22,45.7
42,Female,B.Tech,Security Engineer,Mumbai,36,20,61.7
34,Male,B.Sc IT,Fullstack Developer,Bengaluru,39,12,43.4
50,Male,MBA,Data Scientist,Kolkata,42,28,90.2
48,Male,B.Sc IT,Engineering Manager,Mumbai,53,26,87.5
44,Male,B.Sc IT,Product Manager,Gurugram,47,22,62.6
21,Male,PhD,Data Scientist,Gurugram,52,0,19.2
47,Male,BCA,Software Engineer,Chennai,45,25,67.8
33,Female,B.Sc IT,Software Engineer,Bengaluru,39,11,28.4
30,Male,MBA,Security Engineer,Gurugram,46,8,32.4
49,Female,B.E,Product Manager,Chennai,44,27,70.6
37,Female,B.Sc IT,Product Manager,Noida,44,15,32.3
43,Male,MBA,QA Engineer,Mumbai,41,21,60.9
31,Male,B.E,QA Engineer,Bengaluru,49,9,30.7
29,Male,B.Sc IT,Fullstack Developer,Kolkata,42,7,23.9
41,Male,B.Sc IT,Fullstack Developer,Bengaluru,40,19,52.2
41,Female,MBA,Product Manager,Pune,41,19,49.1
29,Male,MCA,Data Scientist,Hyderabad,46,7,37.4
31,Male,BCA,Frontend Developer,Pune,48,9,23.5
22,Female,B.Tech,DevOps Engineer,Gurugram,45,0,4.1
42,Male,BCA,Cloud Architect,Mumbai,38,20,66.9
22,Male,M.Tech,Fullstack Developer,Chennai,42,0,6.2
43,Female,MBA,Cloud Architect,Bengaluru,51,21,64.3
41,Female,MBA,Data Scientist,Gurugram,37,19,63.6
44,Female,MCA,Data Scientist,Gurugram,44,22,58.6
32,Male,PhD,Software Engineer,Kolkata,35,10,34.3
50,Male,M.Tech,Cloud Architect,Gurugram,39,28,91
28,Male,B.E,Security Engineer,Gurugram,48,6,29.5
29,Male,MBA,QA Engineer,Chennai,45,7,28.1
44,Female,MBA,Engineering Manager,Pune,43,22,73.1
22,Female,B.E,Data Scientist,Pune,38,0,9.5
39,Male,PhD,Frontend Developer,Noida,43,17,60.2
33,Female,MBA,DevOps Engineer,Kolkata,54,11,29.4
49,Male,M.Tech,Data Scientist,Mumbai,46,27,79.7
28,Female,PhD,Data Scientist,Gurugram,51,6,28.6
49,Female,MBA,Security Engineer,Kolkata,44,27,76.5
21,Male,BCA,DevOps Engineer,Mumbai,46,0,8.3
47,Female,PhD,DevOps Engineer,Bengaluru,48,25,68.3
46,Female,MBA,Fullstack Developer,Kolkata,37,24,66.8
26,Female,M.Tech,Backend Developer,Chennai,44,4,16.9
42,Female,B.Tech,DevOps Engineer,Gurugram,37,20,49.8
41,Male,MCA,Fullstack Developer,Noida,36,19,58.8
48,Female,B.Tech,Fullstack Developer,Bengaluru,46,26,57.2
42,Female,MBA,Fullstack Developer,Kolkata,38,20,57.3
23,Male,BCA,Cloud Architect,Mumbai,51,1,21.8
39,Female,BCA,Product Manager,Kolkata,37,17,43.7
44,Male,B.E,Software Engineer,Mumbai,45,22,60.7
40,Male,MBA,DevOps Engineer,Hyderabad,54,18,51.8
48,Female,B.Sc IT,Software Engineer,Chennai,54,26,63.2
21,Male,M.Tech,Security Engineer,Bengaluru,46,0,18.4
33,Male,M.Tech,Backend Developer,Chennai,54,11,33.9
36,Male,B.Tech,Product Manager,Chennai,35,14,39.8
42,Female,B.E,Product Manager,Mumbai,48,20,57.5
24,Male,B.Sc IT,Frontend Developer,Kolkata,53,2,8.2
45,Male,B.Sc IT,Product Manager,Hyderabad,53,23,63
22,Male,BCA,Engineering Manager,Pune,41,0,21.8
22,Male,MBA,Backend Developer,Mumbai,47,0,12.1
38,Male,MCA,Cloud Architect,Noida,40,16,58.8
46,Female,B.Tech,DevOps Engineer,Bengaluru,37,24,64.9
23,Female,MBA,Product Manager,Kolkata,49,1,7.6
31,Female,PhD,Software Engineer,Bengaluru,43,9,33.4
34,Male,MCA,Engineering Manager,Mumbai,35,12,51.3
38,Female,B.Tech,Cloud Architect,Bengaluru,49,16,63.5
43,Female,B.E,Product Manager,Pune,42,21,48.4
23,Female,B.E,QA Engineer,Chennai,40,1,6
31,Male,MCA,Software Engineer,Gurugram,37,9,24.2
43,Female,B.Tech,Data Scientist,Noida,48,21,66.5
30,Female,B.Sc IT,Fullstack Developer,Bengaluru,48,8,25.5
41,Male,M.Tech,Product Manager,Mumbai,42,19,57.8
23,Male,BCA,Data Scientist,Chennai,51,1,16.6
31,Male,MCA,DevOps Engineer,Chennai,39,9,26.4
32,Male,M.Tech,Cloud Architect,Bengaluru,40,10,43.8
46,Male,MCA,Backend Developer,Noida,49,24,72.1
30,Male,M.Tech,Data Scientist,Bengaluru,52,8,35.8
24,Male,M.Tech,Cloud Architect,Chennai,54,2,29.4
22,Female,B.E,Fullstack Developer,Hyderabad,48,0,7.1
50,Male,PhD,Frontend Developer,Noida,47,28,76.9
41,Male,BCA,Product Manager,Noida,50,19,57.8
36,Male,BCA,Cloud Architect,Hyderabad,51,14,49.8
35,Male,MCA,Frontend Developer,Chennai,51,13,33.5
23,Male,B.E,Data Scientist,Chennai,42,1,13.3
26,Female,B.Tech,Fullstack Developer,Chennai,38,4,12.8
23,Male,M.Tech,Frontend Developer,Hyderabad,46,1,11.9
39,Male,PhD,Engineering Manager,Noida,39,17,68.4
47,Female,MBA,Frontend Developer,Bengaluru,46,25,70.4
23,Male,MBA,Frontend Developer,Chennai,47,1,10.8
49,Female,MBA,Data Scientist,Hyderabad,54,27,72.7
47,Female,B.Sc IT,QA Engineer,Noida,39,25,57.8
22,Female,M.Tech,Backend Developer,Kolkata,53,0,6.9
31,Male,B.E,QA Engineer,Hyderabad,53,9,30.2
40,Male,B.Sc IT,Cloud Architect,Hyderabad,39,18,65.7
49,Male,BCA,Fullstack Developer,Mumbai,37,27,78.1
29,Male,B.Tech,Software Engineer,Kolkata,53,7,24.3
21,Male,B.E,Fullstack Developer,Bengaluru,50,0,8.8
33,Female,M.Tech,Frontend Developer,Noida,50,11,35.1
33,Male,MBA,Product Manager,Bengaluru,36,11,38.6
26,Male,B.Sc IT,Product Manager,Pune,42,4,14.8
21,Female,M.Tech,Data Scientist,Mumbai,39,0,19.4
29,Male,B.Tech,Cloud Architect,Noida,39,7,38.7
36,Female,B.Sc IT,Engineering Manager,Hyderabad,47,14,49.5
29,Male,BCA,Cloud Architect,Hyderabad,48,7,40.4
30,Female,B.E,Security Engineer,Noida,40,8,29.5
28,Male,B.Sc IT,Fullstack Developer,Mumbai,42,6,24.3
39,Female,B.E,Frontend Developer,Chennai,44,17,37.7
33,Female,B.Tech,Cloud Architect,Hyderabad,50,11,50.9
37,Female,M.Tech,QA Engineer,Pune,50,15,45.8
22,Male,B.Sc IT,Cloud Architect,Pune,48,0,18
49,Male,MBA,Cloud Architect,Mumbai,38,27,93.7
42,Female,M.Tech,DevOps Engineer,Hyderabad,51,20,47.7
35,Male,B.E,Backend Developer,Noida,49,13,35.9
37,Female,B.Tech,Security Engineer,Hyderabad,35,15,41.4
45,Female,B.Tech,Frontend Developer,Gurugram,40,23,62.6
36,Male,BCA,Engineering Manager,Hyderabad,48,14,56
45,Female,BCA,Backend Developer,Hyderabad,52,23,53.8
38,Male,MBA,Fullstack Developer,Mumbai,45,16,48.5
46,Male,B.E,QA Engineer,Pune,40,24,56.2
42,Male,B.E,Cloud Architect,Hyderabad,35,20,62.7
21,Male,M.Tech,DevOps Engineer,Noida,38,0,7.6
24,Female,MCA,Backend Developer,Chennai,41,2,9
24,Female,MBA,Engineering Manager,Kolkata,44,2,27.3
36,Female,PhD,QA Engineer,Mumbai,46,14,38.3
33,Male,B.E,Engineering Manager,Pune,44,11,43.8
23,Male,M.Tech,Data Scientist,Kolkata,54,1,15.7
21,Male,B.Tech,Product Manager,Noida,54,0,3.8
36,Female,B.E,Fullstack Developer,Noida,36,14,33.8
43,Female,B.Tech,QA Engineer,Hyderabad,35,21,49.6
39,Female,MBA,Software Engineer,Pune,49,17,44.9
34,Female,B.E,Security Engineer,Chennai,36,12,40.8
24,Male,PhD,QA Engineer,Noida,41,2,14.5
37,Male,M.Tech,Software Engineer,Kolkata,47,15,50.4
43,Female,MCA,DevOps Engineer,Mumbai,38,21,62.3
47,Female,MCA,Backend Developer,Gurugram,45,25,60.7
50,Male,MCA,Software Engineer,Chennai,49,28,63.1
27,Female,B.Sc IT,Data Scientist,Pune,39,5,23.4
39,Male,B.Tech,Backend Developer,Bengaluru,35,17,43.6
37,Female,MBA,Data Scientist,Kolkata,40,15,48.9
25,Female,B.Tech,Product Manager,Kolkata,41,3,11.7
45,Male,B.E,Frontend Developer,Chennai,35,23,68.9
37,Male,M.Tech,Product Manager,Mumbai,54,15,45.8
23,Female,MBA,Backend Developer,Pune,36,1,8.8
33,Male,B.Tech,Software Engineer,Hyderabad,53,11,38.6
22,Male,MCA,Product Manager,Pune,37,0,3.8
34,Female,PhD,Software Engineer,Hyderabad,37,12,45.4
42,Male,MBA,Frontend Developer,Noida,42,20,55.3
50,Female,B.E,Data Scientist,Chennai,42,28,79.3
35,Male,B.E,Fullstack Developer,Gurugram,44,13,41.1
36,Male,BCA,Frontend Developer,Hyderabad,47,14,41.1
46,Male,M.Tech,Frontend Developer,Noida,50,24,63.7
35,Female,MCA,Data Scientist,Hyderabad,40,13,46.9
45,Female,PhD,DevOps Engineer,Hyderabad,43,23,57.9
39,Male,M.Tech,Fullstack Developer,Gurugram,50,17,50.6
21,Male,B.Tech,Engineering Manager,Kolkata,52,0,19.9
32,Male,MCA,Cloud Architect,Mumbai,46,10,44.1
46,Male,MBA,Engineering Manager,Noida,54,24,72.3
27,Male,MCA,Cloud Architect,Kolkata,45,5,30.3
33,Female,B.E,Security Engineer,Chennai,45,11,36.2
48,Male,B.Sc IT,Product Manager,Pune,43,26,69
39,Male,BCA,Engineering Manager,Mumbai,41,17,60.5
23,Male,MBA,Security Engineer,Noida,38,1,16.7
31,Female,B.E,Cloud Architect,Kolkata,46,9,37.1
40,Female,BCA,Fullstack Developer,Chennai,53,18,38
30,Male,PhD,Frontend Developer,Kolkata,47,8,29.3
29,Male,B.Tech,Fullstack Developer,Gurugram,53,7,19.4
27,Female,B.Tech,Backend Developer,Kolkata,46,5,14.8
35,Male,B.E,Data Scientist,Hyderabad,40,13,50.6
43,Male,BCA,Product Manager,Pune,47,21,55.5
31,Male,B.Sc IT,Security Engineer,Gurugram,38,9,32.1
26,Female,BCA,Product Manager,Noida,38,4,14.3
49,Female,BCA,Backend Developer,Bengaluru,44,27,62.7
37,Male,PhD,Fullstack Developer,Chennai,39,15,46.6
28,Male,B.Sc IT,Fullstack Developer,Gurugram,40,6,16.7
38,Male,MBA,Fullstack Developer,Hyderabad,50,16,44.1
36,Female,B.Tech,DevOps Engineer,Kolkata,46,14,35.2
27,Male,MCA,Engineering Manager,Chennai,49,5,28.3
39,Male,MBA,Product Manager,Gurugram,45,17,50.8
22,Male,MBA,Product Manager,Bengaluru,51,0,9.8
33,Male,B.Sc IT,Software Engineer,Mumbai,43,11,35.5
45,Male,PhD,Fullstack Developer,Pune,37,23,61
26,Male,B.Tech,Fullstack Developer,Mumbai,54,4,18.7
44,Female,MCA,Cloud Architect,Pune,43,22,58.6
23,Female,PhD,QA Engineer,Kolkata,35,1,11
37,Male,B.Tech,Software Engineer,Hyderabad,43,15,40.3
28,Female,B.Sc IT,Security Engineer,Pune,46,6,25
37,Female,BCA,QA Engineer,Mumbai,38,15,35.1
44,Female,M.Tech,Software Engineer,Hyderabad,54,22,67.1
26,Female,M.Tech,QA Engineer,Chennai,40,4,16.9
28,Female,B.Tech,QA Engineer,Noida,49,6,18.4
50,Female,M.Tech,Data Scientist,Noida,48,28,74.2
41,Male,MCA,Cloud Architect,Chennai,45,19,64.4
42,Female,B.Tech,DevOps Engineer,Gurugram,38,20,47.5
32,Male,MBA,DevOps Engineer,Chennai,44,10,28.8
33,Male,B.Tech,Engineering Manager,Pune,50,11,50.1
46,Male,B.E,Backend Developer,Chennai,39,24,67.9
46,Male,B.Sc IT,Frontend Developer,Chennai,44,24,66
32,Female,MBA,Software Engineer,Hyderabad,49,10,28.8
43,Female,M.Tech,QA Engineer,Chennai,36,21,47.2
30,Female,B.Tech,Software Engineer,Kolkata,39,8,21.6
48,Female,BCA,DevOps Engineer,Mumbai,53,26,73.2
23,Female,B.Tech,Frontend Developer,Hyderabad,45,1,9.6
36,Female,PhD,Engineering Manager,Mumbai,35,14,58.3
32,Male,MBA,Data Scientist,Bengaluru,42,10,49.3
23,Female,BCA,Engineering Manager,Noida,40,1,17.5
41,Male,B.Tech,QA Engineer,Mumbai,45,19,63.4
32,Female,B.Tech,Software Engineer,Kolkata,51,10,23.6
44,Male,M.Tech,Cloud Architect,Pune,40,22,76.9
37,Female,B.Tech,DevOps Engineer,Noida,50,15,40.8
47,Female,MCA,DevOps Engineer,Bengaluru,38,25,58.9
36,Male,MCA,Engineering Manager,Chennai,50,14,54.4
45,Female,PhD,Security Engineer,Chennai,39,23,59
25,Female,M.Tech,Frontend Developer,Pune,35,3,13.2
35,Male,BCA,Frontend Developer,Mumbai,45,13,44.8
30,Male,B.E,Backend Developer,Gurugram,43,8,23.1
27,Female,BCA,Backend Developer,Chennai,35,5,16.1
43,Male,BCA,Software Engineer,Bengaluru,43,21,59.8
39,Female,B.Sc IT,Fullstack Developer,Hyderabad,43,17,44.8
44,Male,B.Tech,DevOps Engineer,Gurugram,39,22,62.8
39,Male,BCA,QA Engineer,Mumbai,46,17,47.3
25,Male,PhD,QA Engineer,Pune,35,3,16.9
32,Male,MBA,Software Engineer,Pune,45,10,30.7
47,Male,B.Sc IT,Security Engineer,Hyderabad,38,25,86.1
49,Male,M.Tech,Backend Developer,Bengaluru,40,27,74
41,Male,MCA,Cloud Architect,Kolkata,40,19,62.5
47,Male,M.Tech,Security Engineer,Noida,52,25,82.7
33,Male,MCA,DevOps Engineer,Noida,37,11,33.6
42,Female,M.Tech,Product Manager,Noida,39,20,45.2
44,Female,BCA,Engineering Manager,Gurugram,52,22,60.6
38,Male,B.E,Software Engineer,Hyderabad,52,16,49.4
35,Male,MCA,Frontend Developer,Gurugram,45,13,32
33,Female,B.E,DevOps Engineer,Gurugram,46,11,30.1
21,Female,B.Tech,Security Engineer,Pune,46,0,11.4
35,Female,M.Tech,Fullstack Developer,Bengaluru,41,13,43.9
45,Female,PhD,Security Engineer,Bengaluru,36,23,73.3
33,Male,MBA,Data Scientist,Bengaluru,50,11,47.2
21,Male,MCA,Backend Developer,Hyderabad,53,0,7.5
35,Female,M.Tech,Data Scientist,Chennai,47,13,43.7
28,Female,PhD,Security Engineer,Noida,37,6,31.1
23,Male,B.Sc IT,Software Engineer,Chennai,53,1,5.6
42,Female,B.Sc IT,QA Engineer,Chennai,51,20,54.8
40,Female,MCA,Security Engineer,Pune,39,18,58.8
43,Female,BCA,Software Engineer,Chennai,36,21,53.3
23,Male,B.Sc IT,Cloud Architect,Pune,51,1,21.8
27,Male,M.Tech,Security Engineer,Hyderabad,44,5,35.3
32,Male,B.Tech,Cloud Architect,Chennai,45,10,38.3
21,Female,MCA,Data Scientist,Hyderabad,45,0,16.2
33,Male,PhD,Software Engineer,Gurugram,41,11,35.4
42,Female,BCA,Security Engineer,Pune,48,20,64
50,Male,BCA,Backend Developer,Gurugram,37,28,70.8
38,Male,BCA,Data Scientist,Pune,51,16,50.4
45,Male,BCA,QA Engineer,Pune,50,23,54.3
40,Male,B.Tech,Backend Developer,Mumbai,52,18,53.2
44,Male,B.E,Software Engineer,Mumbai,37,22,60.8
26,Male,B.E,Product Manager,Pune,52,4,16
37,Male,B.Tech,Security Engineer,Gurugram,52,15,54.9
31,Female,B.Sc IT,DevOps Engineer,Hyderabad,38,9,29.5
37,Male,B.Tech,Data Scientist,Gurugram,49,15,42.7
28,Male,B.E,DevOps Engineer,Hyderabad,36,6,21
23,Female,M.Tech,Frontend Developer,Bengaluru,39,1,13.6
46,Male,MCA,Backend Developer,Bengaluru,38,24,58.9
46,Male,BCA,Engineering Manager,Kolkata,49,24,84.3
28,Female,MBA,Cloud Architect,Chennai,45,6,30.9
31,Female,PhD,DevOps Engineer,Kolkata,41,9,33.6
23,Male,MBA,Cloud Architect,Bengaluru,48,1,24.3
41,Female,B.Tech,Security Engineer,Mumbai,50,19,55.3
47,Male,B.Sc IT,Backend Developer,Chennai,52,25,62.9
25,Female,B.Tech,Product Manager,Pune,50,3,9.8
35,Female,BCA,Frontend Developer,Pune,49,13,30
37,Female,B.Tech,Engineering Manager,Kolkata,52,15,47.7
48,Male,M.Tech,Fullstack Developer,Noida,37,26,76.6
25,Male,PhD,Data Scientist,Hyderabad,41,3,26.3
46,Male,PhD,Engineering Manager,Noida,45,24,77.2
36,Female,BCA,Software Engineer,Gurugram,38,14,33
33,Male,M.Tech,DevOps Engineer,Kolkata,42,11,30
36,Male,MCA,Cloud Architect,Pune,49,14,55.8
47,Female,MBA,Software Engineer,Kolkata,38,25,55.1
42,Male,MCA,Data Scientist,Noida,39,20,64
37,Male,M.Tech,Security Engineer,Gurugram,35,15,46.4
50,Male,M.Tech,QA Engineer,Pune,54,28,67.1
45,Male,B.E,Software Engineer,Chennai,43,23,61.1
42,Male,MBA,Software Engineer,Mumbai,48,20,57.8
48,Female,BCA,Software Engineer,Chennai,46,26,58.7
48,Male,PhD,Engineering Manager,Noida,45,26,101.7
21,Male,PhD,Security Engineer,Kolkata,49,0,19.2
40,Female,MBA,Engineering Manager,Pune,40,18,68.8
31,Female,MBA,Fullstack Developer,Hyderabad,51,9,27.8
50,Male,BCA,Backend Developer,Chennai,48,28,72.3
44,Female,B.E,Frontend Developer,Hyderabad,41,22,53.9
44,Female,MCA,Engineering Manager,Noida,45,22,59.9
23,Male,M.Tech,Fullstack Developer,Gurugram,52,1,8.6
47,Female,B.E,Backend Developer,Gurugram,39,25,68.7
50,Female,M.Tech,DevOps Engineer,Hyderabad,49,28,71.4
33,Female,PhD,Product Manager,Mumbai,49,11,40.7
29,Female,M.Tech,Security Engineer,Kolkata,50,7,28
28,Female,B.E,Fullstack Developer,Gurugram,45,6,15.3
37,Male,B.Sc IT,Engineering Manager,Bengaluru,37,15,66.2
32,Female,M.Tech,Cloud Architect,Hyderabad,42,10,41
37,Male,PhD,Frontend Developer,Gurugram,52,15,49.2
21,Female,B.Sc IT,DevOps Engineer,Bengaluru,44,0,6.6
44,Female,B.Tech,Product Manager,Hyderabad,41,22,61
21,Male,B.E,DevOps Engineer,Noida,41,0,3.8
32,Male,PhD,Software Engineer,Pune,46,10,35.7
34,Female,MCA,Data Scientist,Bengaluru,44,12,39.7
26,Female,M.Tech,Security Engineer,Kolkata,49,4,19.3
42,Male,B.Sc IT,Frontend Developer,Pune,36,20,58.4
21,Male,B.Tech,Security Engineer,Gurugram,50,0,11.3
23,Male,B.Sc IT,Cloud Architect,Mumbai,41,1,26.2
24,Female,B.Sc IT,DevOps Engineer,Bengaluru,46,2,11.6
40,Male,PhD,Engineering Manager,Pune,36,18,71.3
31,Male,M.Tech,Cloud Architect,Chennai,49,9,38.2
36,Male,B.Tech,Product Manager,Pune,47,14,40.7
37,Male,MCA,Backend Developer,Chennai,42,15,36.5
36,Male,MCA,Backend Developer,Kolkata,51,14,39.6
43,Male,PhD,Backend Developer,Pune,48,21,59.6
49,Male,BCA,QA Engineer,Mumbai,37,27,78.2
40,Female,B.Sc IT,Software Engineer,Pune,45,18,45
29,Male,PhD,Security Engineer,Hyderabad,38,7,42.6
46,Male,BCA,Fullstack Developer,Kolkata,45,24,60.2
26,Male,BCA,DevOps Engineer,Hyderabad,50,4,19.1
29,Male,BCA,Frontend Developer,Bengaluru,43,7,27.7
42,Male,MBA,Engineering Manager,Kolkata,53,20,63.3
47,Female,MCA,Security Engineer,Kolkata,52,25,62
34,Female,PhD,Security Engineer,Pune,53,12,39.5
22,Male,PhD,Frontend Developer,Kolkata,47,0,10.6
30,Male,BCA,Product Manager,Kolkata,42,8,23.3
29,Male,B.Sc IT,Software Engineer,Bengaluru,38,7,25.2
48,Male,B.Sc IT,Cloud Architect,Chennai,53,26,87.7
30,Female,B.Tech,Engineering Manager,Gurugram,43,8,32.2
23,Male,MCA,DevOps Engineer,Hyderabad,35,1,9.3
37,Male,MBA,Product Manager,Gurugram,40,15,42.2
31,Female,M.Tech,QA Engineer,Mumbai,38,9,30.6
34,Male,B.Sc IT,Software Engineer,Chennai,46,12,33.3
25,Male,B.E,DevOps Engineer,Chennai,42,3,11.1
24,Male,MBA,Product Manager,Pune,54,2,10.9
29,Female,PhD,Engineering Manager,Chennai,36,7,43.4
35,Male,MBA,Frontend Developer,Chennai,50,13,36.8
32,Female,B.E,Data Scientist,Bengaluru,36,10,40.9
49,Male,B.E,Cloud Architect,Bengaluru,49,27,95.8
21,Male,BCA,Product Manager,Mumbai,39,0,7.1
31,Male,B.Sc IT,Security Engineer,Kolkata,38,9,30.9
42,Female,M.Tech,Data Scientist,Hyderabad,53,20,62.4
42,Male,B.E,QA Engineer,Kolkata,45,20,60.4
38,Male,M.Tech,Backend Developer,Chennai,40,16,46
46,Female,MBA,Fullstack Developer,Pune,49,24,64.4
35,Male,MBA,Security Engineer,Pune,35,13,40.6
31,Female,B.E,Engineering Manager,Bengaluru,47,9,41.9
25,Female,PhD,Backend Developer,Hyderabad,44,3,18.8
41,Female,M.Tech,Fullstack Developer,Gurugram,35,19,55.2
26,Male,B.E,Cloud Architect,Bengaluru,42,4,36.2
36,Female,MBA,Backend Developer,Bengaluru,43,14,37.6
48,Female,BCA,QA Engineer,Gurugram,48,26,56
28,Male,BCA,Data Scientist,Noida,54,6,25.1
42,Female,MCA,QA Engineer,Mumbai,41,20,59.3
48,Male,MCA,Product Manager,Pune,45,26,78.7
49,Male,B.Sc IT,QA Engineer,Noida,39,27,63.3
46,Male,B.E,Fullstack Developer,Chennai,42,24,71.6
40,Male,B.E,Security Engineer,Bengaluru,37,18,55.1
49,Male,B.E,QA Engineer,Hyderabad,46,27,73
34,Male,B.Sc IT,Product Manager,Noida,49,12,36.6
31,Female,B.E,Fullstack Developer,Chennai,43,9,26.3
40,Male,B.Tech,DevOps Engineer,Pune,45,18,53.5
26,Male,PhD,Data Scientist,Pune,42,4,25.6
22,Male,B.E,Cloud Architect,Bengaluru,43,0,21.3
23,Female,M.Tech,DevOps Engineer,Hyderabad,40,1,13.4
21,Female,PhD,Engineering Manager,Bengaluru,53,0,27
36,Male,B.E,Cloud Architect,Pune,35,14,61.7
37,Male,PhD,Data Scientist,Kolkata,37,15,52.6
34,Male,B.E,Security Engineer,Gurugram,36,12,38.1
40,Male,BCA,DevOps Engineer,Mumbai,41,18,48.9
22,Male,B.Sc IT,Data Scientist,Hyderabad,42,0,16.1
42,Female,B.E,Frontend Developer,Hyderabad,53,20,45.2
39,Male,B.Tech,Frontend Developer,Kolkata,39,17,40.3
35,Male,MCA,Security Engineer,Hyderabad,42,13,52.1
39,Female,PhD,Engineering Manager,Mumbai,49,17,72.3
34,Male,MCA,Data Scientist,Bengaluru,42,12,50.9
25,Female,MCA,Product Manager,Noida,42,3,11
46,Male,M.Tech,DevOps Engineer,Pune,51,24,64.3
44,Female,B.E,Security Engineer,Bengaluru,51,22,68.2
50,Male,PhD,DevOps Engineer,Noida,43,28,91.2
25,Male,B.E,DevOps Engineer,Mumbai,45,3,17.5
44,Male,PhD,Frontend Developer,Kolkata,48,22,69.5
37,Male,B.Sc IT,Fullstack Developer,Hyderabad,47,15,50.5
44,Male,MCA,Data Scientist,Gurugram,47,22,68
48,Male,MCA,Frontend Developer,Gurugram,48,26,67.1
30,Male,B.E,Frontend Developer,Chennai,44,8,24
24,Male,B.Sc IT,DevOps Engineer,Bengaluru,38,2,12.3
28,Male,B.Sc IT,Frontend Developer,Bengaluru,53,6,20.5
49,Male,PhD,DevOps Engineer,Hyderabad,50,27,70.4
24,Female,B.E,Software Engineer,Noida,41,2,7.8
25,Male,BCA,DevOps Engineer,Bengaluru,53,3,14
35,Male,MBA,Data Scientist,Gurugram,44,13,52.8
34,Female,B.E,QA Engineer,Kolkata,39,12,26.5
21,Female,BCA,Software Engineer,Bengaluru,36,0,7.2
43,Female,BCA,Cloud Architect,Mumbai,47,21,64.9
33,Male,MCA,Cloud Architect,Gurugram,45,11,53
36,Female,MBA,Backend Developer,Chennai,53,14,37
50,Male,B.Sc IT,Engineering Manager,Hyderabad,45,28,105.7
23,Male,B.Sc IT,Product Manager,Bengaluru,49,1,11.3
30,Male,B.Sc IT,Data Scientist,Chennai,48,8,34.7
48,Male,B.Tech,Frontend Developer,Kolkata,47,26,61.1
46,Male,BCA,Frontend Developer,Gurugram,51,24,59.4
48,Male,MCA,Fullstack Developer,Mumbai,41,26,62.5
33,Male,PhD,Fullstack Developer,Chennai,38,11,41.5
21,Female,B.E,Cloud Architect,Mumbai,41,0,21.6
31,Female,BCA,QA Engineer,Hyderabad,40,9,25.3
26,Female,MCA,Backend Developer,Hyderabad,50,4,13.9
49,Male,B.Sc IT,Fullstack Developer,Chennai,54,27,81.6
35,Male,MCA,Security Engineer,Noida,46,13,49.8
27,Male,MCA,Fullstack Developer,Gurugram,51,5,15.1
28,Female,B.Tech,Engineering Manager,Noida,38,6,26.2
39,Male,MCA,DevOps Engineer,Kolkata,35,17,50.6
30,Female,M.Tech,DevOps Engineer,Gurugram,48,8,27.4
32,Female,M.Tech,Cloud Architect,Hyderabad,48,10,39.1
38,Male,M.Tech,Software Engineer,Noida,43,16,42.1
50,Male,B.Sc IT,Product Manager,Kolkata,45,28,76.5
46,Female,B.E,QA Engineer,Pune,47,24,64.6
43,Male,B.Tech,Backend Developer,Kolkata,39,21,55.7
32,Female,PhD,Backend Developer,Mumbai,42,10,36.6
38,Male,B.Sc IT,Product Manager,Mumbai,36,16,53.1
33,Female,MBA,Fullstack Developer,Hyderabad,42,11,35.5
35,Female,B.E,Fullstack Developer,Chennai,47,13,30.7
28,Female,B.Tech,Fullstack Developer,Kolkata,49,6,14.7
36,Male,MCA,Security Engineer,Gurugram,45,14,42.3
39,Male,PhD,Backend Developer,Pune,54,17,60.1
45,Male,B.Sc IT,Engineering Manager,Noida,41,23,71.4
31,Male,M.Tech,Security Engineer,Kolkata,39,9,41.5
30,Female,PhD,Cloud Architect,Pune,49,8,45.7
44,Male,B.E,Engineering Manager,Mumbai,50,22,78.9
